WM_ID	Centroid_X	Centroid_Y	SR_M	SR_A	SR_B	SR_SUM	REGION_2016	REGION_2017	grid_bio1	grid_bio2	grid_bio3	grid_bio4	grid_bio5	grid_bio6	grid_bio7	grid_bio8	grid_bio9	grid_bio10	grid_bio11	grid_bio12	grid_bio13	grid_bio14	grid_bio15	grid_bio16	grid_bio17	grid_bio18	grid_bio19	pet_ann	Countpnts_t	Avg_t	Range_t	Countpnts_SP	Avg_TSP	Avg_USP	Avg_SSP	Avg_erlong	Avg_HERM02	Avg_HERM24	Avg_HERM46	Avg_HERM68	Avg_HERM81	Avg_HERM10	Avg_HERMER	soil_var	dem_range	Avg_Z	Min_Z	Max_Z	Range_Z	Rugg_avg	Rugg_range	Countpnts_cosmo	E_Calc	dE_Calc	RELIEF_MIN	RELIEF_MAX	RELIEF_RNG	RELIEF_MN	RELIEF_STD	REALM
18426	-114.5	38.5	70	10	110	190	NAM	NAM	97.71	114.62	303.74	9036.65	304.50	-72.91	377.41	54.42	76.16	227.99	-22.41	298.39	35.32	14.90	22.09	99.23	52.44	84.15	66.27	886.25	15.00	23.47	30.20	15.00	17825.39	40.90	9.36	0.19	0.21	0.21	0.21	0.21	0.22	0.22	0.21	6.00	2472.00	2784.00	1800.00	3981.00	2181.00	135.10	786.00	0	0.00	0.00	1525.38	3171.41	1646.03	2010.76	266.42	North American
18434	-106.5	38.5	82	11	161	254	NAM	NAM	21.13	125.83	350.92	7715.67	209.99	-148.60	358.59	119.73	-8.32	130.39	-81.04	354.87	48.92	19.62	32.33	142.63	62.10	141.99	77.35	815.50	8.00	19.55	24.30	8.00	61002.93	25.78	5.57	0.24	0.25	0.25	0.25	0.25	0.28	0.17	0.24	8.00	2201.00	3660.38	3053.00	4268.00	1215.00	239.96	997.00	0	0.00	0.00	2198.55	3815.93	1617.38	2980.44	358.40	North American
18435	-105.5	38.5	89	12	161	262	NAM	NAM	44.01	135.46	361.24	8073.17	239.62	-135.39	375.01	157.30	-57.12	157.30	-62.63	375.91	65.60	11.53	56.04	193.38	36.52	193.38	37.16	903.00	68.00	129.49	431.10	68.00	522562.57	56.75	11.44	0.06	0.15	0.15	0.15	0.15	0.15	0.15	0.15	10.00	2761.00	2323.18	1650.00	4300.00	2650.00	182.77	732.00	0	0.00	0.00	1580.07	3653.97	2073.90	2590.09	415.49	North American
18436	-104.5	38.5	89	13	140	242	NAM	NAM	100.13	135.99	351.94	8634.93	303.09	-83.35	386.44	219.92	-5.53	219.92	-14.26	365.27	63.48	8.48	63.67	185.57	25.97	185.57	27.17	815.25	3.00	82.27	139.70	3.00	83790.61	38.60	9.70	0.12	0.18	0.18	0.18	0.18	0.18	0.18	0.18	7.00	2448.00	1982.00	1940.00	2055.00	115.00	48.35	569.00	0	0.00	0.00	1315.79	3547.79	2232.00	1717.53	294.53	North American
18459	-81.5	38.5	61	38	113	212		NAM_E	125.81	82.57	265.19	7987.98	279.98	-31.42	311.40	229.63	118.60	230.99	15.15	1124.43	126.80	73.27	15.90	357.53	229.74	336.71	259.35	832.50	4.00	116.75	60.00	4.00	1492807.25	43.14	9.08	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	6.00	688.00	339.75	207.00	542.00	335.00	79.78	251.00	0	0.00	0.00	185.31	689.31	504.00	307.71	78.37	North American
18556	15.5	38.5	54	11	110	175		TURK_CALB	153.93	48.34	236.44	5400.62	267.49	63.14	204.35	106.09	223.46	235.52	86.06	791.92	113.63	15.55	53.32	320.08	49.21	59.69	277.17	0.00	12.00	22.12	27.30	12.00	58131.02	29.20	6.28	0.21	0.22	0.22	0.22	0.22	0.19	0.19	0.21	13.00	1943.00	945.42	125.00	1850.00	1725.00	256.16	597.00	1	1470.28	424.85	8.63	1571.21	1562.58	424.46	377.16	Eurasian
18557	16.5	38.5	53	10	123	186		TURK_CALB	159.19	48.92	233.55	5543.36	275.62	66.31	209.30	121.39	231.33	243.13	89.58	808.30	122.71	16.06	56.78	351.58	49.82	57.95	273.04	1148.50	16.00	19.96	17.30	16.00	42295.26	27.54	6.40	0.21	0.22	0.22	0.22	0.22	0.22	0.22	0.22	11.00	1425.00	659.25	50.00	1500.00	1450.00	180.59	473.00	1	662.96	80.23	1.00	1082.90	1081.90	333.93	295.43	Eurasian
18569	28.5	38.5	51	9	127	187		TURK_CALB	144.46	102.92	325.74	7515.10	319.90	4.00	315.90	59.23	252.87	252.87	48.80	601.58	111.21	8.90	65.13	299.77	30.03	30.03	254.32	978.25	6.00	16.63	1.00	6.00	42880.34	39.57	9.17	0.20	0.26	0.26	0.26	0.26	0.27	0.27	0.26	12.00	2067.00	770.00	350.00	1450.00	1100.00	190.01	662.00	0	0.00	0.00	70.69	1573.41	1502.72	635.71	305.03	Eurasian
18614	73.5	38.5	44	1	139	184	TIBET_HIM	TIBET_HIM	-74.11	102.46	294.56	8220.46	96.75	-251.04	347.79	-26.64	-89.75	38.95	-190.41	105.06	15.66	3.64	42.91	43.03	12.86	30.37	18.51	729.50	7.00	24.66	45.60	7.00	363953.06	50.02	10.81	0.19	0.21	0.20	0.20	0.20	0.21	0.21	0.21	9.00	2920.00	3989.29	3550.00	4560.00	1010.00	463.69	1261.00	0	0.00	0.00	3646.55	5385.31	1738.76	4516.10	394.79	Eurasian
18615	74.5	38.5	44	1	130	175	TIBET_HIM	TIBET_HIM	-55.82	106.67	301.60	8131.61	108.06	-245.61	353.67	49.27	-153.92	51.55	-176.11	95.84	18.29	2.01	68.00	52.80	7.14	52.40	7.45	563.75	3.00	10.07	2.00	3.00	100071.75	54.93	10.21	0.33	0.73	0.37	0.36	0.38	0.32	0.32	0.42	8.00	2563.00	3482.33	3308.00	3595.00	287.00	350.69	839.00	0	0.00	0.00	3308.31	5286.21	1977.90	4201.81	344.36	Eurasian
18616	75.5	38.5	54	1	124	179	TIBET_HIM	TIBET_HIM	-28.38	102.02	287.62	8277.54	130.46	-224.42	354.89	63.39	-117.38	77.78	-153.60	129.89	24.00	1.70	73.53	69.51	6.01	61.28	7.24	630.75	19.00	41.53	105.20	19.00	3901378.57	283.76	37.24	0.61	0.63	0.21	0.19	0.18	0.17	0.17	0.26	11.00	6165.00	2345.84	1887.00	3567.00	1680.00	550.66	1912.00	0	0.00	0.00	1372.10	6050.59	4678.48	3775.11	977.04	Eurasian
18617	76.5	38.5	49	1	121	171	TIBET_HIM	TIBET_HIM	82.65	103.69	272.62	9391.27	256.18	-124.68	380.85	179.22	-43.38	198.28	-60.93	107.91	20.41	1.23	76.25	55.66	3.98	51.29	4.39	666.50	4.00	9.05	3.30	4.00	107161.49	45.14	15.17	0.33	0.36	0.36	0.36	0.28	0.08	0.08	0.25	11.00	3629.00	1984.00	1897.00	2074.00	177.00	164.26	1019.00	0	0.00	0.00	1170.10	4060.14	2890.03	1880.04	763.71	Eurasian
18779	-121.5	37.5	61	15	170	246		NAM	147.54	110.72	456.20	4368.25	282.17	38.77	243.40	87.74	203.43	206.20	85.88	401.60	81.09	1.02	86.59	229.21	4.22	4.83	228.68	926.75	5.00	53.24	37.50	5.00	17570.91	6.70	2.63	0.09	0.06	0.06	0.06	0.06	0.06	0.06	0.06	16.00	1313.00	622.60	395.00	723.00	328.00	118.08	556.00	0	0.00	0.00	-0.72	1006.69	1007.41	256.69	255.16	North American
18781	-119.5	37.5	96	17	170	283	NAM	NAM	96.32	122.57	384.20	6681.38	275.69	-43.47	319.16	16.53	194.84	195.11	11.73	800.27	153.00	5.20	79.34	435.03	17.60	17.61	428.25	1109.25	14.00	77.46	66.20	14.00	351940.19	113.01	19.80	0.05	0.14	0.14	0.14	0.14	0.14	0.14	0.14	14.00	3857.00	1750.71	264.00	3020.00	2756.00	282.12	1060.00	0	0.00	0.00	93.10	3396.79	3303.69	1744.43	898.76	North American
18782	-118.5	37.5	98	11	158	267	NAM	NAM	75.05	118.37	346.04	7696.24	263.93	-78.78	342.72	-17.54	149.40	188.23	-23.64	362.30	58.50	10.54	51.18	170.68	35.25	40.70	167.34	946.25	29.00	79.69	41.00	29.00	344058.73	53.51	10.53	0.05	0.11	0.11	0.11	0.11	0.08	0.08	0.10	11.00	3139.00	2882.66	1596.00	3941.00	2345.00	292.15	1200.00	0	0.00	0.00	1174.66	3650.52	2475.86	2362.43	662.70	North American
18789	-111.5	37.5	84	11	146	241	NAM	NAM	113.62	116.08	302.98	9219.00	317.15	-66.09	383.24	235.54	194.20	240.55	-11.67	227.79	31.63	8.46	32.39	84.94	30.95	78.83	53.11	1040.25	11.00	152.09	108.00	11.00	17340.64	15.25	5.62	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	8.00	2203.00	1625.91	1524.00	1884.00	360.00	157.14	549.00	0	0.00	0.00	1118.45	3086.07	1967.62	1802.08	397.92	North American
18792	-108.5	37.5	86	8	153	247	NAM	NAM	78.90	120.94	323.50	8537.01	278.26	-95.75	374.01	171.96	159.15	197.21	-36.48	425.25	49.56	16.19	23.99	141.34	60.73	109.12	106.61	870.00	10.00	22.82	74.40	10.00	25592.52	27.32	7.54	0.36	1.06	0.91	0.13	0.13	0.13	0.13	0.41	10.00	2825.00	3075.40	2687.00	3560.00	873.00	158.55	675.00	0	0.00	0.00	1471.90	3543.55	2071.66	2267.66	432.27	North American
18795	-105.5	37.5	90	15	165	270	NAM	NAM	53.27	132.71	352.00	8218.75	246.63	-130.44	377.07	166.17	-46.74	166.17	-56.73	318.80	49.89	12.95	46.96	146.97	40.50	146.97	42.12	930.75	5.00	190.10	112.40	5.00	753.63	4.06	0.99	0.05	0.20	0.20	0.20	0.20	0.20	0.20	0.20	7.00	2353.00	3204.20	2390.00	3564.00	1174.00	138.92	719.00	0	0.00	0.00	1990.38	3827.41	1837.03	2585.71	373.14	North American
18897	-3.5	37.5	46	11	152	209	SPAIN_CENT	SPAIN_S	138.87	105.34	341.92	6617.68	309.00	0.78	308.22	70.76	239.15	239.15	54.64	572.77	81.72	4.48	52.71	233.73	17.68	17.68	221.98	933.75	7.00	6.16	6.70	7.00	57070.44	57.05	11.02	0.49	0.66	0.65	0.38	0.26	0.32	0.34	0.44	12.00	3219.00	2238.00	1702.00	3482.00	1780.00	195.26	759.00	2	921.54	129.82	260.31	2684.28	2423.97	957.31	453.75	Eurasian
18972	71.5	37.5	47	2	193	242	TIBET_HIM	TIBET_HIM	-22.49	104.93	298.97	8462.38	158.39	-192.55	350.94	-62.57	70.60	98.65	-135.77	304.49	58.70	1.24	74.76	165.17	4.81	6.91	92.50	844.75	18.00	8.43	13.70	18.00	12151906.73	550.21	27.94	0.40	0.45	0.45	0.43	0.28	0.18	0.19	0.33	7.00	5341.00	3308.56	2137.00	4603.00	2466.00	666.67	1615.00	0	0.00	0.00	1879.45	5040.59	3161.14	3635.77	607.09	Tibetan
18973	72.5	37.5	44	1	167	212	TIBET_HIM	TIBET_HIM	-64.60	99.08	283.59	8571.50	120.20	-229.17	349.37	-102.26	28.15	61.43	-176.54	156.86	27.33	2.51	60.50	78.08	8.85	13.26	43.55	825.50	5.00	9.60	10.50	5.00	363940.64	71.25	9.96	0.38	0.32	0.32	0.30	0.28	0.29	0.29	0.30	7.00	5209.00	3118.00	2241.00	4288.00	2047.00	510.71	1546.00	0	0.00	0.00	2865.97	5499.62	2633.66	4381.33	445.32	Tibetan
18976	75.5	37.5	54	1	118	173	TIBET_HIM	TIBET_HIM	-51.02	101.83	299.62	7947.06	105.63	-234.26	339.89	28.69	-102.17	54.31	-168.53	121.12	20.96	2.56	60.41	59.14	9.55	51.04	12.84	635.25	3.00	6.73	2.00	3.00	66382.28	31.33	7.18	0.43	0.60	0.60	0.62	0.70	0.31	0.31	0.53	9.00	4276.00	3269.67	3011.00	3520.00	509.00	528.98	1403.00	0	0.00	0.00	2763.59	5368.97	2605.38	4150.79	604.76	Eurasian
18977	76.5	37.5	51	1	103	155	TIBET_HIM	TIBET_HIM	13.30	104.10	302.63	8046.39	168.24	-175.97	344.21	101.14	-70.06	116.21	-107.84	132.68	25.38	1.97	76.46	69.37	6.47	66.56	7.68	671.50	11.00	44.90	54.30	11.00	8829029.64	363.17	18.12	0.10	0.08	0.08	0.08	0.08	0.08	0.08	0.08	10.00	4007.00	1782.73	1693.00	1869.00	176.00	529.76	1380.00	0	0.00	0.00	1421.17	4887.10	3465.93	3019.17	804.12	Eurasian
19142	-118.5	36.5	97	20	153	270	NAM	NAM	88.46	120.36	368.68	7179.17	270.37	-56.41	326.78	3.07	186.84	193.74	-3.01	535.25	105.32	4.05	82.11	301.84	13.80	14.88	294.05	1236.75	13.00	69.07	57.80	13.00	36622.55	209.28	26.68	0.07	0.18	0.18	0.18	0.18	0.06	0.06	0.14	15.00	4249.00	2111.54	680.00	3535.00	2855.00	389.90	1369.00	0	0.00	0.00	141.66	3801.24	3659.59	2106.32	887.36	North American
19148	-112.5	36.5	84	11	127	222	NAM	NAM	121.59	121.04	331.19	8639.99	317.10	-48.46	365.55	226.41	201.90	240.38	6.29	310.20	41.35	10.41	32.72	114.70	34.96	102.78	89.20	1097.25	10.00	95.20	93.00	10.00	76173117.52	1564.50	91.96	0.05	0.06	0.06	0.06	0.06	0.06	0.06	0.06	6.00	2286.00	1429.00	610.00	2192.00	1582.00	191.58	1124.00	0	0.00	0.00	964.76	2758.00	1793.24	1759.81	388.94	North American
19155	-105.5	36.5	91	15	157	263	NAM	NAM	62.50	125.51	347.27	8016.52	247.47	-114.07	361.54	170.96	-37.92	171.18	-46.03	405.35	70.19	18.19	49.58	206.05	55.67	192.32	56.88	971.75	10.00	21.41	22.70	10.00	97648.36	61.84	12.80	0.21	0.22	0.22	0.22	0.22	0.24	0.21	0.22	9.00	2227.00	2865.00	2335.00	4012.00	1677.00	182.80	688.00	0	0.00	0.00	1815.97	3598.90	1782.93	2590.32	364.15	North American
19180	-80.5	36.5	61	43	117	221		NAM_E	134.00	85.95	286.31	7555.10	283.25	-16.97	300.22	232.18	83.72	234.49	30.37	1161.14	114.80	78.67	11.55	335.40	242.83	330.28	263.74	894.25	12.00	126.38	163.90	12.00	83493.89	16.21	4.79	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	4.00	1004.00	463.75	246.00	1211.00	965.00	60.34	360.00	34	15.11	1.68	195.62	943.72	748.10	462.17	212.16	North American
19310	49.5	36.5	68	9	74	151	IRAN	IRAN	116.78	106.15	299.69	8338.34	294.07	-59.90	353.97	55.32	215.27	228.01	0.24	429.15	63.62	9.15	58.41	181.39	28.69	33.71	159.85	982.25	10.00	31.61	24.40	10.00	2206239.12	162.49	23.40	0.13	0.47	0.47	0.47	0.47	0.05	0.05	0.33	9.00	2839.00	1431.00	238.00	2422.00	2184.00	245.91	1516.00	0	0.00	0.00	141.07	2456.48	2315.41	1416.86	498.92	Eurasian
19311	50.5	36.5	68	9	109	186	IRAN	IRAN	97.96	88.96	274.66	7884.25	260.94	-61.24	322.18	78.25	199.99	205.88	-9.55	726.32	118.22	22.72	50.44	320.59	74.03	82.50	201.62	1053.75	6.00	23.38	22.80	6.00	235473.31	100.32	12.93	0.17	0.43	0.43	0.42	0.38	0.03	0.03	0.29	12.00	4808.00	1768.33	1126.00	2212.00	1086.00	407.62	1259.00	0	0.00	0.00	-28.00	4218.17	4246.17	1724.91	877.73	Saharo-Arabian
19312	51.5	36.5	64	8	109	181		IRAN	118.43	63.32	225.25	7389.47	258.47	-17.33	275.80	119.40	211.35	220.29	18.56	822.73	127.26	29.08	44.24	350.60	92.81	118.48	209.13	1082.00	13.00	39.02	142.40	13.00	413003.19	125.49	19.28	0.16	0.28	0.28	0.22	0.21	0.02	0.02	0.17	11.00	4368.00	1166.77	14.00	2952.00	2938.00	486.44	1279.00	0	0.00	0.00	-28.00	4218.17	4246.17	1331.10	1300.02	Saharo-Arabian
19313	52.5	36.5	62	8	109	179		IRAN	161.56	57.56	216.43	7168.95	291.81	32.03	259.78	146.02	243.31	259.11	63.61	738.54	107.38	28.40	41.41	309.07	88.97	111.16	189.78	1111.50	3.00	59.93	115.80	3.00	580579.12	159.05	20.11	0.15	0.33	0.33	0.33	0.33	0.04	0.04	0.23	16.00	3988.00	835.00	516.00	1377.00	861.00	281.92	1161.00	0	0.00	0.00	-28.00	3636.45	3664.45	579.85	923.72	Saharo-Arabian
19314	53.5	36.5	70	7	129	206		IRAN	151.32	85.75	282.86	7563.96	304.04	3.26	300.78	113.82	245.81	253.50	48.49	472.01	63.45	20.13	36.52	179.80	61.85	66.81	126.45	1035.00	5.00	67.18	103.90	5.00	80781.65	25.70	3.48	0.09	0.20	0.20	0.20	0.20	0.01	0.01	0.13	14.00	3249.00	923.20	134.00	1731.00	1597.00	266.42	840.00	0	0.00	0.00	-28.00	2484.00	2512.00	817.15	799.94	Saharo-Arabian
19332	71.5	36.5	61	3	190	254	TIBET_HIM	TIBET_HIM	-37.40	99.10	292.00	8255.06	140.89	-198.40	339.29	-61.58	75.69	83.55	-145.54	285.27	61.91	2.64	82.78	177.24	9.66	9.96	67.04	937.75	4.00	10.58	13.60	4.00	4094883.75	242.71	30.73	0.38	0.31	0.31	0.28	0.24	0.22	0.22	0.26	7.00	5999.00	3120.00	2464.00	3720.00	1256.00	715.69	2116.00	0	0.00	0.00	2039.79	6452.66	4412.86	4108.41	757.13	Tibetan
19333	72.5	36.5	55	2	169	226	TIBET_HIM	TIBET_HIM	-42.54	94.65	279.83	8355.17	139.39	-198.85	338.24	-68.17	2.48	82.53	-149.85	181.34	35.69	4.80	67.35	101.84	15.92	23.52	39.25	931.75	4.00	11.60	3.20	4.00	542933.35	118.14	13.69	0.30	0.16	0.16	0.15	0.15	0.15	0.14	0.15	7.00	5810.00	3398.00	2600.00	5012.00	2412.00	800.58	1885.00	0	0.00	0.00	2145.93	6017.48	3871.55	4139.56	780.53	Tibetan
19334	73.5	36.5	55	1	152	208	TIBET_HIM	TIBET_HIM	-43.23	91.99	273.75	8301.05	135.23	-200.81	336.03	-31.04	-84.04	79.92	-152.06	103.69	19.34	2.07	60.18	56.01	8.41	31.70	14.71	965.50	3.00	11.27	18.60	3.00	3662071.67	431.24	38.61	0.57	0.34	0.28	0.27	0.27	0.28	0.26	0.28	8.00	5068.00	2962.67	2148.00	4200.00	2052.00	767.12	1961.00	0	0.00	0.00	2066.62	5533.97	3467.34	4100.31	671.01	Tibetan
19335	74.5	36.5	55	2	134	191	TIBET_HIM	TIBET_HIM	-56.30	92.32	277.12	8189.74	115.04	-218.08	333.12	-36.71	-97.98	61.72	-167.85	121.47	20.33	3.26	51.17	58.55	12.92	35.63	20.25	954.25	7.00	2.93	7.30	7.00	11423339.10	698.31	49.82	1.71	0.79	0.34	0.28	0.31	0.31	0.31	0.39	8.00	6247.00	1945.71	1560.00	2390.00	830.00	930.21	2380.00	0	0.00	0.00	2091.31	6128.14	4036.83	4279.47	802.58	Tibetan
19363	102.5	36.5	78	4	146	228	TIBET_HIM	TIBET_HIM	34.70	116.62	310.20	8489.10	211.06	-165.00	376.05	144.72	-85.24	145.88	-89.14	416.12	93.02	1.39	92.45	271.19	5.47	235.23	5.49	725.75	5.00	57.80	37.40	5.00	65658.28	72.24	16.03	0.06	0.10	0.10	0.09	0.09	0.09	0.09	0.09	13.00	2757.00	2831.40	2526.00	3452.00	926.00	268.83	906.00	0	0.00	0.00	1736.52	3890.52	2154.00	2726.20	481.07	Eurasian
19514	-106.5	35.5	104	13	144	261	NAM	NAM	111.45	121.59	337.74	8376.32	295.36	-64.72	360.07	220.90	25.17	223.93	-4.44	335.71	61.87	16.02	51.54	175.44	50.17	125.60	54.82	984.50	14.00	20.40	16.20	14.00	6293.88	46.75	11.17	0.21	0.21	0.21	0.21	0.21	0.21	0.21	0.21	6.00	1941.00	2491.57	1890.00	3095.00	1205.00	102.78	673.00	3	271.39	32.06	1505.48	3115.31	1609.83	1982.21	318.20	North American
19515	-105.5	35.5	91	13	141	245	NAM	NAM	97.69	122.01	351.42	7975.77	275.86	-71.39	347.24	202.72	-2.18	204.90	-11.66	445.69	83.49	16.90	58.64	245.08	53.35	203.78	54.90	996.50	16.00	60.95	30.20	16.00	13653.13	20.24	5.20	0.07	0.10	0.10	0.10	0.10	0.10	0.10	0.10	7.00	2432.00	3111.63	2256.00	3848.00	1592.00	109.67	624.00	0	0.00	0.00	1559.00	3519.55	1960.55	2175.08	384.60	North American
19672	51.5	35.5	66	6	77	149	IRAN	IRAN	152.94	104.42	277.90	9193.34	345.81	-29.76	375.56	70.78	247.18	276.46	26.30	289.74	52.48	2.46	72.91	144.85	8.45	11.55	116.06	1089.75	5.00	25.00	22.00	5.00	128623.84	77.18	6.04	0.20	0.33	0.33	0.33	0.31	0.04	0.04	0.23	10.00	3158.00	1765.80	1409.00	2294.00	885.00	142.14	915.00	0	0.00	0.00	749.76	3742.55	2992.79	1392.82	672.27	Saharo-Arabian
19673	52.5	35.5	67	5	78	150	IRAN	IRAN	121.98	106.07	289.61	8837.74	310.07	-56.06	366.13	40.41	214.01	241.16	0.96	298.20	46.79	6.11	59.54	129.09	20.41	26.37	105.66	1168.00	5.00	25.20	38.70	5.00	335902.06	98.76	15.68	0.20	0.33	0.33	0.33	0.33	0.05	0.05	0.24	10.00	4838.00	1760.20	1329.00	2141.00	812.00	235.66	1125.00	0	0.00	0.00	749.76	4355.55	3605.79	1831.38	811.67	Saharo-Arabian
19674	53.5	35.5	62	3	75	140	IRAN	IRAN	144.80	112.55	300.48	8948.79	336.53	-38.25	374.77	70.67	245.70	263.80	21.16	176.61	27.46	4.92	61.29	76.36	15.73	17.78	66.65	1096.00	3.00	24.20	11.90	3.00	7000.55	9.56	3.20	0.20	0.27	0.27	0.27	0.27	0.02	0.02	0.19	7.00	2947.00	2059.67	1599.00	2290.00	691.00	123.79	1282.00	0	0.00	0.00	779.62	2925.52	2145.90	1450.79	590.91	Saharo-Arabian
19692	71.5	35.5	72	5	156	233	TIBET_HIM	TIBET_HIM	37.91	98.04	305.63	7707.24	201.16	-119.86	321.02	-2.56	95.02	145.57	-66.01	717.19	146.25	18.23	70.59	400.84	67.56	114.77	173.82	1047.50	19.00	12.55	17.60	19.00	6688273.49	360.06	33.67	0.33	0.28	0.24	0.18	0.18	0.17	0.19	0.21	15.00	5266.00	2037.26	1115.00	3950.00	2835.00	697.50	1631.00	0	0.00	0.00	1077.48	5384.86	4307.38	3057.38	969.93	Tibetan
19693	72.5	35.5	69	6	154	229	TIBET_HIM	TIBET_HIM	12.86	93.45	300.62	7570.84	173.21	-137.98	311.19	-13.35	-10.88	120.93	-87.38	785.16	133.69	23.30	52.56	367.03	81.16	227.22	167.01	1025.00	21.00	12.64	28.00	21.00	10733057.89	338.88	32.54	0.30	0.23	0.22	0.21	0.21	0.19	0.19	0.21	12.00	5541.00	2153.52	825.00	4070.00	3245.00	731.32	1707.00	0	0.00	0.00	989.45	5259.48	4270.03	3515.12	937.66	Tibetan
19694	73.5	35.5	66	9	167	242	TIBET_HIM	TIBET_HIM	15.79	90.01	288.62	7720.81	174.73	-137.39	312.12	26.68	-19.21	125.65	-87.96	407.81	62.95	10.03	51.01	180.90	38.61	141.75	68.09	1014.25	8.00	9.15	7.20	8.00	37499147.18	597.97	43.95	0.36	0.28	0.28	0.27	0.25	0.25	0.28	0.27	9.00	4970.00	1955.13	900.00	3161.00	2261.00	730.96	1541.00	0	0.00	0.00	1288.86	4736.55	3447.69	3368.19	906.41	Tibetan
19695	74.5	35.5	59	10	133	202	TIBET_HIM	TIBET_HIM	-4.10	93.03	287.51	7974.68	159.43	-164.19	323.62	-9.84	-42.82	109.56	-112.71	336.92	58.58	9.46	57.68	170.73	36.96	73.18	64.92	972.00	19.00	2.04	17.20	19.00	24303628.26	630.96	65.43	4.47	2.77	1.04	0.52	0.53	0.45	0.25	0.93	8.00	7065.00	1996.79	1340.00	4440.00	3100.00	761.49	2358.00	0	0.00	0.00	1320.24	6505.69	5185.45	3499.36	979.26	Tibetan
19696	75.5	35.5	52	8	99	159	TIBET_HIM	TIBET_HIM	-46.67	94.28	287.63	8111.50	119.14	-208.62	327.76	-69.33	-79.18	68.96	-157.95	318.76	55.15	8.32	57.37	153.35	29.79	50.11	94.12	920.75	13.00	17.65	25.70	13.00	34895294.23	586.63	28.04	0.34	0.34	0.24	0.21	0.22	0.25	0.18	0.24	7.00	5337.00	3097.85	2000.00	3991.00	1991.00	727.27	1886.00	0	0.00	0.00	2196.31	5546.45	3350.14	4073.84	729.12	Tibetan
19697	76.5	35.5	45	5	110	160	TIBET_HIM	TIBET_HIM	-87.79	93.98	285.78	8123.63	76.76	-252.10	328.86	-101.56	-126.69	28.05	-200.06	165.43	24.45	3.88	48.44	71.44	13.90	32.20	50.17	909.25	7.00	2.74	2.20	7.00	60424.25	64.34	10.74	1.03	1.51	0.24	0.20	0.27	0.27	0.27	0.46	9.00	6249.00	6015.86	1800.00	8611.00	6811.00	766.42	1848.00	0	0.00	0.00	2603.59	6559.38	3955.79	4859.09	779.78	Tibetan
19714	93.5	35.5	27	-9999	70	97	TIBET_HIM	TIBET_HIM	-49.25	125.46	348.24	7994.25	120.60	-239.71	360.32	57.93	-144.30	58.19	-161.69	183.68	45.64	1.06	105.91	129.83	3.41	129.82	3.90	780.25	3.00	68.17	11.20	3.00	41878.55	15.93	3.14	0.05	0.07	0.07	0.07	0.07	0.07	0.07	0.07	9.00	2020.00	4698.33	4690.00	4711.00	21.00	105.30	844.00	0	0.00	0.00	3910.14	5406.62	1496.48	4620.72	205.72	Tibetan
19723	102.5	35.5	83	6	152	241	TIBET_HIM	TIBET_HIM	24.54	112.96	322.73	7763.85	186.45	-163.64	350.09	125.57	-74.12	126.06	-89.20	516.89	111.35	1.31	89.70	314.26	7.04	306.60	7.42	757.75	10.00	23.90	25.80	10.00	6834243.82	229.39	31.15	0.17	0.13	0.13	0.12	0.09	0.09	0.09	0.11	13.00	2879.00	2669.20	2386.00	3240.00	854.00	297.21	947.00	0	0.00	0.00	1796.86	4255.90	2459.03	3068.59	569.89	Eurasian
19727	106.5	35.5	86	7	159	252	TIBET_HIM	CHIN_LOWL	73.55	101.53	282.68	8750.38	245.61	-113.60	359.21	185.09	-54.27	187.87	-54.27	531.88	113.34	2.59	85.53	323.30	9.37	291.91	9.37	761.75	11.00	37.69	90.70	11.00	31822.62	32.62	5.54	0.22	0.09	0.09	0.09	0.09	0.07	0.07	0.08	7.00	1879.00	2385.09	1582.00	2734.00	1152.00	158.35	519.00	0	0.00	0.00	1178.34	2524.86	1346.52	1796.45	316.56	Eurasian
19862	-118.5	34.5	69	16	148	233		NAM	160.09	119.00	424.86	5627.92	314.12	33.35	280.78	95.38	230.01	241.98	88.27	360.32	77.17	0.77	91.80	224.86	3.17	6.61	200.05	1083.50	18.00	34.97	57.50	18.00	67816.69	43.04	9.72	0.18	0.49	0.42	0.20	0.11	0.21	0.18	0.27	10.00	2428.00	943.33	270.00	1710.00	1440.00	171.77	726.00	22	494.92	213.57	17.00	1943.14	1926.14	735.68	416.45	North American
19863	-117.5	34.5	78	14	162	254	NAM	NAM	163.90	128.68	405.03	6571.01	337.61	19.15	318.46	87.10	232.49	258.76	78.17	332.10	67.11	1.75	80.53	194.77	7.70	15.53	180.66	1013.25	23.00	30.02	57.20	23.00	58207.37	29.70	6.97	0.30	0.55	0.48	0.24	0.22	0.22	0.23	0.32	12.00	2983.00	1276.26	230.00	3070.00	2840.00	139.97	952.00	37	408.42	64.76	90.76	2464.03	2373.28	929.48	410.88	North American
