,Row.names,region,code,lat,long,Water.T,pH,Cond,Turb,Chl,Secchi,Alkalinity,Ca,Mg,K,Na,Si,Cl,NO2,NO3,SO4,PO4,TN,TP,DO..,DO,Carbonate,Silicate,DOC,Waterdepth,MaxDepth,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Slope_100,Wshd_area,Elevation,area_sub.Basin,area_waterbody,MAT,P.season,MAP,T.season,Connectivity,X..aquatic.habitat,Ecoregion,Freshwater.ecoregion,TRI,tri1,lanfdorm,geology,land.cover,HFP2009,Bare.Desert,Barren.Tundra,Cold.Grassland,Cool.Grasses.and.Shrubs,Cool.Southern.Hemisphere.Mixed.Forests,Corn.and.Beans.Cropland,Crops.and.Town,Crops..Grass..Shrubs,Dry.Woody.Scrub,Evergreen.Broadleaf.Forests,Evergreen.Forest.and.Fields,Fields.and.Woody.Savanna,Forest.and.Field,Glacier.Ice,Grass.Crops,Hot.and.Mild.Grasses.and.Shrubs,Inland.Water,Low.Sparse.Grassland,Montane.Tropical.Forests,Rice.Paddy.and.Field,Savanna..Woods.,Sea.Water,Seasonal.Tropical.Forest,Semi.Desert.Shrubs,Shrub.Deciduous,Shrub.Evergreen,Southern.Hemisphere.Mixed.Forest,Succulent.and.Thorn.Scrub,Tropical.Degraded.Forest,Tropical.Rainforest,Upland.Tundra,Urban,Wooded.Wet.Swamp,Woody.Savanna,Barren,Grassland.and.shrubs,Forests,Savanna,Rainforest,Wetland,Agriculture,Crops.and.town,Urban.1,Inland.water,lake_depth_ratio,lake_catch_ratio,catch_vol_ratio
1,Brdb-SA_FldPlPnP,Desaguadero-SAltiplano,Brdb-SA_FldPlPnP,-17.3261,-68.61903333,NA,6.5,3580,NA,NA,NA,NA,112.7,19.63,529,15.2,5.336,783.291,NA,0.4433,271.551,NA,NA,0.1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3812,42.5,37.6,86,103,390,2549,0.0136,2.361210299,Central Andean dry puna,337,2.25,0.311666,4,2,Inland Water,6.006078243,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,27.09,0,65.38,0,0,0,0,3.65,0,0,0,0,96.93,0,0,0,0,0,0,0,3.03,NA,NA,NA
2,Brdb-SA_HncrmDry1,Desaguadero-SAltiplano,Brdb-SA_HncrmDry1,-17.666,-67.48318333,NA,7.5,13500,NA,NA,NA,NA,359.3,161.145,1770,7.9,0.8517,2225.753,NA,0.0176,1732.713,NA,NA,0.2683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3731,183.9,65.4,91,97,376,2059,0.0084,2.578660979,Central Andean dry puna,337,0.75,0.415702,4,2,Cold Grassland,12.61259842,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0.1,0,0,0,0,5.26,0,14.31,0,0,0,0,76.63,0,0,0.08,0,97.44,0.1,0.08,0,0,0,0,0,2.39,NA,NA,NA
3,Brdb-SA_HncrmDry2,Desaguadero-SAltiplano,Brdb-SA_HncrmDry2,-17.66081667,-67.48108333,NA,7.5,6460,NA,NA,NA,NA,261.8,91.33,788,37,14.866,1022.406,NA,0.0858,925.877,NA,NA,0.1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3731,183.9,37.6,91,97,376,2059,0.0084,2.578660979,Central Andean dry puna,337,1.125,0.415702,4,2,Cold Grassland,12.61259842,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0.1,0,0,0,0,5.61,0,14,0,0,0,0,76.5,0,0,0.08,0,97.38,0.1,0.08,0,0,0,0,0,2.43,NA,NA,NA
4,Brdb-SA_LagnChrr,Desaguadero-SAltiplano,Brdb-SA_LagnChrr,-22.52805,-67.64608333,NA,NA,548,NA,NA,NA,NA,31.43,1.97,65.8,9.7,42.18,21.226,NA,0.3509,154.452,NA,NA,0.0108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4396,95.1,62.6,45,148,50,3357,0.004,4.893870007,Central Andean dry puna,339,9.375,0.243118,6,4,Bare Desert,8,42.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,37.9,0,0,0,0,17.46,0,0,0.09,42.21,55.36,0,0.09,0,0,0,0,0,2.36,NA,NA,NA
5,Brdb-SA_LgBS.RJU1,Desaguadero-SAltiplano,Brdb-SA_LgBS.RJU1,-17.46771667,-68.54858333,NA,NA,351000,NA,NA,NA,NA,2123,225.6,63300,78,4.506,97611.045,NA,0.0996,4123.018,NA,NA,0.0743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3792,145.5,59.4,86,105,376,2599,0.0136,2.361210299,Central Andean dry puna,337,4.875,0.35739,4,2,Inland Water,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,10.52,0,60.46,0,0,0,0,25.08,0,0,0,0,96.06,0,0,0,0,0,0,0,3.9,NA,NA,NA
6,Brdb-SA_LgnDsgdr,Desaguadero-SAltiplano,Brdb-SA_LgnDsgdr,-16.98438333,-68.78646667,NA,NA,3830,NA,NA,NA,NA,302,37.26,320,18.1,19.877,588.369,NA,1.3629,579.394,NA,NA,0.1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823,48.3,102.2,82,99,497,2387,0.0064,0.678328892,Central Andean dry puna,337,3.75,0.31862,1,2,Semi Desert Shrubs,4.100739002,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,62.25,0,17.77,0,0,0,0,6.98,0,0,0,0,99.86,0,0,0,0,0,0,0,0.15,NA,NA,NA
7,Brdb-SA_LgS(UUr)2,Desaguadero-SAltiplano,Brdb-SA_LgS(UUr)2,-17.74518333,-67.30683333,NA,NA,7590,NA,NA,NA,NA,371.5,56.64,939,43.6,6.117,1511.552,NA,0.0034,934.878,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3724,152.3,68.7,93,97,406,2235,0.002,11.41319119,Central Andean dry puna,337,1,0.307504,3,4,Upland Tundra,14.25008202,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,6.65,0,10.65,0,0,0,0,77.68,0,0,0.03,0,99.91,0.05,0.03,0,0,0,0,0,0,NA,NA,NA
8,Brdb-SA_NLgPppln1,Desaguadero-SAltiplano,Brdb-SA_NLgPppln1,-18.56863333,-66.95296667,NA,NA,2270,NA,NA,NA,NA,116,29.41,187,16.6,23.255,204.438,NA,0.1612,561.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,81.3,183.9,97,114,313,2947,4.00E-04,37.16105803,Central Andean dry puna,337,4,0.576425,6,2,Semi Desert Shrubs,12.00015163,5.58,0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,0,0.1,0,0,0,0,29.07,0,3.84,0,0,0,0,39.16,0,0,0.76,5.58,80.21,0.1,0.76,0,0,0,0,0,13.32,NA,NA,NA
9,Brdb-SA_RDB(ppl),Desaguadero-SAltiplano,Brdb-SA_RDB(ppl),-17.3132,-68.61775,NA,NA,1250,NA,NA,NA,NA,71.11,14.801,134.8,9.3,19.717,181.272,NA,1.347,131.157,NA,NA,0.0771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821,42.5,68.7,86,104,393,2556,0.0136,2.361210299,Central Andean dry puna,337,3.25,0.448422,4,2,Shrub Deciduous,6.013498306,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,28.15,0,64.75,0,0,0,0,2.87,0,0,0,0,97.03,0,0,0,0,0,0,0,2.93,NA,NA,NA
10,Brdb-SA_RDesagdr1,Desaguadero-SAltiplano,Brdb-SA_RDesagdr1,-18.35068333,-67.04055,NA,6,3870,NA,NA,NA,NA,180,48.57,407,15.9,5.424,595.01,NA,0.0018,640.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,41,27.44070053,91,108,336,3087,0.0056,8.442432097,Central Andean dry puna,337,0.625,0.536662,6,2,Inland Water,6.641028404,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0.09,0,0,0,0,36.01,0,18.07,0,0,0,0,38.12,0,0,0.32,0,92.63,0.09,0.32,0,0,0,0,0,6.92,NA,NA,NA
11,Brdb-SA_RDsgdaPK,Desaguadero-SAltiplano,Brdb-SA_RDsgdaPK,-17.21141667,-68.67813333,NA,NA,2000,NA,NA,NA,NA,81.4,36.35,220,16.6,1.8632,289.453,NA,0.4035,279.932,NA,NA,0.0198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811,212.3,37.6,85,101,424,2524,0.0016,0.133967064,Central Andean dry puna,337,2.25,0.334446,6,4,Shrub Deciduous,7.258657455,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,48.13,0,46.54,0,0,0,0,0,0,0,0,0,98.69,0,0,0,0,0,0,0,1.3,NA,NA,NA
12,Brdb-SA_RDsg:dfD,Desaguadero-SAltiplano,Brdb-SA_RDsg:dfD,-16.64406667,-68.96798333,NA,NA,2450,NA,NA,NA,NA,66.13,49.11,284,23.2,1.993,388.13,NA,0.0105,364.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3827,87.7,87.7,81,93,636,2167,0.0024,20.35484013,Central Andean wet puna,337,1,0.49285,1,2,Semi Desert Shrubs,5.371116161,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0.09,24.7,0,0,0,0,0,0,62.06,0,0.07,0,0,0,0,1.33,0,0,0.07,0,75.25,0,0.07,0,0,0,0,0,24.7,NA,NA,NA
13,Brdb-SA_RDsgdrBC1,Desaguadero-SAltiplano,Brdb-SA_RDsgdrBC1,-18.19896667,-67.0862,NA,4.5,2380,NA,NA,NA,NA,89.03,24.43,328,20.3,5.273,445.173,NA,0.3022,230.95,NA,NA,0.0291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3707,171.4,87.7,85,101,350,3152,0.0056,8.442432097,Central Andean dry puna,337,0.625,0.585022,4,2,Inland Water,8.257024765,0,0,1.89,0,0,0,0.14,0,0,0,0,0,0,0,0,0,16.13,0,0.32,0,0,0,0,21.58,0,11.66,0,0,0,0,48.15,0,0,0.1,0,83.28,0.32,0.1,0,0,0,0.14,0,16.13,NA,NA,NA
14,Brdb-SA_RDsg:NN.,Desaguadero-SAltiplano,Brdb-SA_RDsg:NN.,-16.8787,-68.79683333,NA,NA,2100,NA,NA,NA,NA,91.96,35.66,277,16.6,1.3657,303.551,NA,0.3163,321.051,NA,NA,0.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821,258.5,52.4,81,98,526,2344,0.0064,0.678328892,Central Andean dry puna,337,1.625,0.423077,1,2,Cold Grassland,8.281452179,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,56.53,0,10.84,0,0,0,0,6.99,0,0,0,0,99.86,0,0,0,0,0,0,0,0.15,NA,NA,NA
15,Brdb-SA_RDsg:P(),Desaguadero-SAltiplano,Brdb-SA_RDsg:P(),-18.3736,-67.04775,NA,5.75,5100,NA,NA,NA,NA,226,66.45,507,20.3,13.186,766.836,NA,0.0049,881.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,41,4.861269951,91,112,333,3059,0.0056,8.442432097,Central Andean dry puna,337,0.25,0.362508,6,2,Upland Tundra,13.78853035,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27,0,0.1,0,0,0,0,35.15,0,16.75,0,0,0,0,38.57,0,0,0.43,0,91.16,0.1,0.43,0,0,0,0,0,8.27,NA,NA,NA
16,Brdb-SA_Rdt&NLPp,Desaguadero-SAltiplano,Brdb-SA_Rdt&NLPp,-18.55251667,-66.9962,NA,5.5,22900,NA,NA,NA,NA,833.5,209.8,2780,144,9.631,3867.941,NA,0.0137,3102.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3700,94.3,183.9,96,115,316,2996,0.0056,8.442432097,Central Andean dry puna,337,0.75,0.5625,4,5,Upland Tundra,4.344708443,5.58,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,0,0.1,0,0,0,0,23.46,0,5.53,0,0,0,0,39.71,0,0,0.76,5.58,74.26,0.1,0.76,0,0,0,0,0,19.29,NA,NA,NA
17,Brdb-SA_RioMauri,Desaguadero-SAltiplano,Brdb-SA_RioMauri,-17.29288333,-68.63476667,NA,NA,888,NA,NA,NA,NA,41.28,14.367,107.6,14.4,24.22,140.193,NA,0.0331,68.958,NA,NA,0.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3814,204.8,50.9,86,102,397,2551,0.0136,2.361210299,Central Andean dry puna,337,0.875,0.54126,4,2,Shrub Deciduous,13.05243301,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,33.49,0,60.95,0,0,0,0,1.06,0,0,0,0,97.29,0,0,0,0,0,0,0,2.66,NA,NA,NA
18,Brdb-SA_RPopdrng,Desaguadero-SAltiplano,Brdb-SA_RPopdrng,-18.3827,-67.01645,NA,5.5,51800,NA,NA,NA,NA,412,128.25,356,8830,356,13762.29,NA,NA,1122.52,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3710,57.2,57.2,91,112,333,3061,0.0056,8.442432097,Central Andean dry puna,337,2.25,0.132554,4,5,Semi Desert Shrubs,11.15988445,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,0,0.1,0,0,0,0,35.79,0,17.33,0,0,0,0,37.59,0,0,0.63,0,91.41,0.1,0.63,0,0,0,0,0,7.82,NA,NA,NA
19,Brdb-SA_RQbrdHjU,Desaguadero-SAltiplano,Brdb-SA_RQbrdHjU,-17.50253333,-68.42196667,NA,NA,258,NA,NA,NA,NA,19.23,2.418,35,3.41,19.755,6.374,NA,NA,22.277,NA,NA,0.1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3793,154.9,37.6,86,104,371,2613,0.0136,2.361210299,Central Andean dry puna,337,2.75,0.478745,4,2,Upland Tundra,2.255211353,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,2.05,0,37.9,0,0,0,0,55.23,0,0,0,0,95.98,0,0,0,0,0,0,0,4.02,NA,NA,NA
